info	time	type	plate	ABL1	ADAM9	ALCAM	APP	AURKA	AURKB	AXIN1	AXL	BLMH	CASP3	CAV1	CCNA2	CCNE1	CDH1	CSTB	CTSD	EDIL3	EIF4B	EPCAM	EPHA2	ERBB2	EZR	FABP5	FAS	FGF19	FGF2	GLI3	GLO1	GRN	HMOX1	HSPB1	IGFBP2	IKBKG	ITGB5	LGALS3	LIN28A	LRPAP1	LRRC16A	MESDC2	MET	METAP1D	MIF	MKI67	NOTCH1	NPM1	NQO1	NTHL1	PARK7	PARP1	PLAU	PLAUR	POU5F1	SCAMP3	SMAD4	SOD1	SOD2	SOX2	THY1	TNC	TNFRSF10B	TP53	ZNF24
Comb_48h_sc_F8	Comb	48h	sc	F8	0.125390148	0	0	1.507998682	0	0	0	0	0	6.70519204	0	0	0.048825524	0.702915736	0	0	0	0	4.537210229	0	0.771204697	0.18288222	0	1.650138389	0	0	0.088100378	2.474191875	0	0.07893426	0	0	2.446227194	0.093763071	0	0.831172662	0.066714952	0.181042214	0	0	0.612498771	3.615089109	0	0.491040477	0	0.016518354	0.039690056	0.776735808	0	0.51303103	0	0.291929007	0	0	1.114216418	0	0.750311997	0.240026375	0	2.25359027	2.413111999	2.616981675
Comb_48h_sc_F9	Comb	48h	sc	F9	0.145216509	0	0	0	0	0	0.030413975	0.385666372	0	6.626778422	0	0	0.160399761	0.854197739	0	0	0	0	4.289975827	0	1.141219886	0.228653623	0.006952869	1.669033035	0	0	0	2.485655629	0	0	0	0.108605914	0.826320141	0.264742645	0	1.040873949	0.257628355	0.380176259	0.040907297	0	0.722102817	3.382682939	0.298625807	0	0	0	0.182623464	0.610642172	0	0.49221984	0	0.485013775	0	0.26566859	1.012646209	0.39236482	1.061491463	0.488120659	0	1.416739904	0.168578503	2.430637714
Comb_48h_sc_F10	Comb	48h	sc	F10	0	0	0	0.143617316	0	0	0	0.561077408	0	6.989311658	0	0	0.793795444	1.481744274	0	0	0	0	5.087765306	0	1.232479259	0.08921738	0	1.689340897	0.170255251	0	0.129475538	2.496744854	0	0.067612317	0	0.327069811	0.748296282	0.449472066	0	0.59580986	0.122120672	0.264714022	0	0	0.691264146	3.709896716	0	1.578853261	0	0	0.553627421	0.930638531	0.191364784	1.227385915	0.404378779	0.604167849	0	0.062179753	1.380938348	0.358914421	0.447903326	0.220224831	0	2.453304529	1.842697044	2.523299319
Comb_48h_sc_F11	Comb	48h	sc	F11	0.225764442	0	0	0.013810407	0	0	0	0.270013455	0	7.41568725	0	0	0.131719619	0.434167833	0	0	0	0	5.280644358	0	0.725490958	0.361590107	0	1.928220452	0	0	0.137688383	2.120940007	0	0	0	0.249904799	0.597766314	0.249264816	0	0.42508771	0	0.345432068	0	0	0.104646692	3.40070845	0	0.655890921	0	0.129225258	0.220277648	0.531807532	0	0.307333161	0	0.132064281	0	0	0.997921859	0.070948321	0.485220521	0.53308456	0	2.249399357	1.103921382	2.174268567
Comb_48h_sc_G2	Comb	48h	sc	G2	0.01414097	0	0	0	0	0	0	0.185101865	0	6.951160993	0	0	0.812261852	0.810647053	0.293901921	0	0	0	4.69038931	0	0.909013128	0.312379342	0	1.776823352	0	0	0.14459692	2.244451122	0	1.03473367	0.536261502	0.445237594	0.725243733	0.24487582	0.459801638	0.841268838	0	0	0	0.062982345	0.224033445	3.252338797	0	0.382842021	0	0	0.22994018	0.749317794	0.231248181	0.774580504	0	0.22016743	0	0	1.082649305	0.081520972	0.619594815	0.433160882	0	1.94747877	0.744581886	2.39710369
Comb_48h_sc_G3	Comb	48h	sc	G3	0	0	0	0.01379542	0	0	0.004740901	0.300261218	0	7.115134253	0	0	0.291815795	0.765053109	0.163352762	0	0	0.03633939	4.725274197	0	1.487612639	0.147486631	0	1.994560087	0	0	0	2.318474582	0	0.959427559	0.394062209	0.256996493	1.112481935	0.439265072	0.520363402	0.489803136	0.040780255	0.193081611	0	0	0.47628696	3.167580863	0.392041904	0.954536031	0	0	0.293409553	0.72152301	0	0.140383727	0	0.689688338	0	0	1.03253506	0	0.742060768	0.673389974	0	2.140455973	1.048916188	2.002453238
Comb_48h_sc_G4	Comb	48h	sc	G4	0.498956102	0	0	0.156793264	0.492822173	0	0.432503367	0.698920266	0	7.459744823	0	0.334752419	0.025424764	1.240731437	0.598158164	0	0	0.054528811	5.757058343	0	1.120093084	0.775407941	0	2.172910598	0	0	0.053116369	3.199078423	0	1.110257574	0.565409085	1.18678662	1.755048718	0.200065745	0.527038573	1.183481569	0.417821058	0.60405497	0.262948453	0	1.250315464	4.522120291	0.04360355	1.200851785	0	0.181721333	0.824588838	1.313454476	0.203307453	0.969768475	0	0.976806816	0	0.114095745	1.726696097	0.205425874	0.780168622	0.855813761	0	3.212334604	0.444669474	3.165326804
Comb_48h_sc_G5	Comb	48h	sc	G5	0.62081705	0	0	0.340523581	0	0	0	0	0	6.777230269	0	0	0.506098444	0.775138363	0.404126494	0	0	0	4.154882795	0	0.478628447	0.456592108	0	1.79203288	0.116079914	0	0	2.272329795	0	0.777285688	0.524804624	0.2314826	0.980412668	0.744593808	0.527814007	1.207785866	0.451270898	0.14263845	0.155077238	0	0.379037934	3.776802976	0	0.694102239	0	0.308271218	0.10892419	1.043812687	0	0.572647731	0.018630765	0.586887739	0.09233136	0	1.380894051	0.287348213	1.023372216	0.586121193	0	2.322466387	1.892108433	3.188693135
Comb_48h_sc_G6	Comb	48h	sc	G6	0.730038268	0	0	0.128880202	0	0	0.187913339	0.15610685	0	7.306023098	0	0	0.821076636	0.743691535	0.318364931	0	0	0	5.686931697	0	1.284755651	0.43811407	0	1.591276857	0	0	0.157871519	2.419766233	0	0.952385193	0.325392219	0.423740902	1.001686819	0.451426112	0.467458192	1.164437298	0.264591229	0.344118769	0.00982943	0	0.971716651	3.593591298	0	1.149551957	0	0	0.233870785	1.09028057	0.013904979	0.39980593	0	0.696447036	0.016761098	0.245855824	1.067047681	0	1.238635556	0.506816642	0	2.12896059	1.11761822	2.868485043
Comb_48h_sc_G7	Comb	48h	sc	G7	0.260310053	0	0	0.008745679	0	0	0.01609676	0.323536608	0	7.127792541	0	0.058389938	0.804208922	0.804744896	0.33682935	0	0	0	4.863110681	0	0.981201103	0.331236507	0	1.943642127	0	0	0.484082711	2.581955656	0	0.773453715	0.426129733	0	0.683331483	0.016503227	0.267140117	0.977698922	0.593809347	0.502379282	0.172656488	0	0.698846876	3.812627333	0.183803612	1.095979091	0	0	0.591775208	1.061458647	0	0.58775158	0	0.94671454	0.433765862	0.112510547	1.096152935	0.114768772	0.377740176	0.290497726	0	2.505683183	2.861740879	2.672212573
Comb_48h_sc_G8	Comb	48h	sc	G8	0.136426215	0	0	0	0	0	0	0.321678894	0	7.262771079	0	0	0.630475254	0.947287323	0.097023608	0	0	0	5.552604577	0	0.708213469	0.091213453	0	1.830868445	0	0	0.013549311	2.177833571	0	0.608381941	0.342859226	0.213665733	0.863688775	0.37529455	0.22485536	0.745384704	0.310850036	0.081236828	0	0	0.60043526	3.514877765	0	0.279820026	0	0	0	0.639145579	0	1.122597105	0	0.434931717	0.057337399	0	0.927512562	0	0.625773816	0.310959397	0	2.0499258	1.903626809	2.216542557
Comb_48h_sc_G9	Comb	48h	sc	G9	0.289421526	0	0	0	0	0	0	0.16912931	0	6.753246842	0	0	0.468786346	0.75646029	0.114621059	0	0	0	5.053284171	0	0.997436318	0.229825827	0	1.507556226	0	0	0	1.980402541	0	0.507623856	0.398341346	0	0.130272093	0.449733485	0.312397633	0.633069629	0.150744183	0.120882671	0	0.078961126	0.450385931	3.377434644	0	1.086200258	0	0	0.360968854	0.79307461	0	0	0	0.382754264	0.251255884	0	1.073462846	0	0.634611836	0.271060547	0	1.793644962	1.256588977	2.395062016
Comb_48h_sc_G10	Comb	48h	sc	G10	0.521691737	0	0	0	0	0	0.159756015	0.175941759	0	6.696108626	0	0	0.764787327	0.447777612	0.128985241	0	0	0	4.510183164	0	0.626767847	0.073231978	0	2.108668399	0	0	0.200986732	2.401269368	0	0.617270268	0.17765635	0	1.00091522	0	0.177256244	0.218322788	0	0	0	0	0.710235267	3.598048896	0	0.035634226	0	0	0	0.701380687	0	0.155534116	0	0.04313467	0	0.195244955	1.169470945	0	0.783818952	0.210515633	0	2.215073842	0.067466171	2.106101458
Comb_48h_sc_G11	Comb	48h	sc	G11	0	0	0	0	0	0	0	0.279718714	0	6.978477141	0	0	0.732801653	0.823105673	0.13280803	0	0	0	5.013091088	0	0.555832755	0.300319392	0	1.451757179	0	0	0	2.339904586	0	0.71202236	0.011819885	0.31174266	0.981075537	0.243175057	0.235280384	0.195725222	0.087618658	0.123299487	0	0.355626797	0.431558009	3.643553168	0	0.132072684	0	0	0.199936818	0.697766618	0.169642305	0.536415901	0	0.007327069	0.123441162	0	1.143956726	0.238964895	0.704521299	0.154806803	0	1.348301654	1.265357756	2.271845889
Comb_48h_FACS_G12	Comb	48h	FACS	G12	5.422138121	2.668564228	3.050227038	4.40113479	3.234867354	1.980230843	4.993383892	5.484578325	5.022685458	13.44243929	2.35641513	4.244505163	5.259834688	6.733377471	5.855567351	3.490308614	1.250027313	3.02947611	11.71816927	1.822199351	6.632021954	6.736325081	4.256739104	8.101286088	0.27257921	3.102131646	5.254541585	8.898854515	3.117413064	5.870006076	4.262803609	5.596489115	6.399281665	5.682307361	3.149246652	7.499799021	6.353251402	4.718785726	6.491544643	2.62843244	6.198315596	9.828048484	3.065525553	6.269877775	2.576468121	3.557826799	4.91547369	7.022273297	3.163659301	6.290224578	3.141475895	6.296456977	4.787444422	4.464242348	6.65641505	4.502257018	6.816314035	5.788611555	2.560651533	8.566660756	7.827106525	8.800313227
Comb_48h_sc_H2	Comb	48h	sc	H2	0.098636892	0	0	0	0	0	0	0.518750962	0	5.811823923	0	0	0	0.330065652	0	0	0	0	1.936507464	0	0.472908924	0	0	1.320998541	0	0	0	1.913974752	0	0	0	0	0.383227434	0.448265601	0	0.558228827	0	0	0	0	0.895644662	2.879274411	0.332527654	0.270553163	0	0	0.387090899	0.490541322	0	0.029103898	0	0	0.281863067	0	0.618016646	0.007269808	0.81105404	0.14551722	0	1.726707802	0.541835835	2.177120965
Comb_48h_sc_H3	Comb	48h	sc	H3	0.109809292	0	0	0.291104423	0	0	0.200645105	0.45324409	0	6.272198617	0	0	0	1.193545642	0	0	0	0	4.263856569	0	0.866415839	0.167064811	0	1.309254842	0	0	0	2.129740584	0	0	0	0.428532662	0.709032287	0.619604988	0	0.851614234	0	0.253177033	0	0	0.460560563	3.393487065	0	0.852499691	0	0	0.194839416	0.701777145	0	0.067632724	0	0.200940224	0	0	1.193611884	0	0.640349141	0.356668085	0	1.355054166	0.873456686	2.348025586
Comb_48h_sc_H4	Comb	48h	sc	H4	0.350595512	0	0	0.105626203	0	0	0	0.539903814	0	7.298836147	0	0	1.15789288	1.228488016	0	0	0	0	4.630861925	0	0.624693668	0.274825112	0	2.284601422	0	0	0	2.923726656	0	0.099654305	0	0.132580688	1.185961733	0.188675835	0	1.194820418	0.120973462	0.311135648	0.022858336	0	1.058599567	3.715716009	0.034986754	1.299619788	0.051042291	0.069265755	0.481630401	1.203574141	0	0.660747273	0.167820304	0.732942238	0	0	1.526503272	0.208418444	0.677232372	0.634742532	0	2.000686951	1.312735747	2.643681452
Comb_48h_sc_H5	Comb	48h	sc	H5	0.466728845	0	0	0.335267744	0	0	0.240916078	0.469497939	0	6.834158882	0	0	1.108322711	1.564874543	0	0	0	0	5.871798605	0	1.012651369	0.580288902	0	1.476297145	0	0	0.1407235	2.513810054	0	0	0	0.378400659	0.786112672	0.399938463	0	1.108447958	0.273222289	0.147041607	0.126292207	0	0.771022535	3.386836811	0.175244492	0.352644717	0	0.019397353	0.291054917	0.979606863	0.590127628	1.16152858	0	0.822790009	0.568485488	0.329933157	1.4443426	0.299063698	0.916592229	0.315758422	0	2.628754004	0.325982981	3.016793548
Comb_48h_sc_H6	Comb	48h	sc	H6	0.247842066	0	0	0.096147038	0	0	0.096933393	0.238668288	0.034988797	7.455369088	0	0.23963826	0.181516964	1.17600195	0.025139402	0	0	0	5.343004403	0	1.564150646	0.572694387	0	2.339684816	0	0	0.033834324	2.921079544	0	0.315207457	0	0.249600591	1.264610594	0.100533926	0	1.188102853	0.344025523	0.419252636	0	0	1.258727763	4.060689022	0.198984649	1.09727718	0	0.034667013	0.794742579	0.989282383	0	1.513540961	0	0.483823004	0	0	1.480566757	0.362457179	0.762837423	0.648015793	0	3.316084416	2.495258766	2.56477291
Comb_48h_sc_H7	Comb	48h	sc	H7	0.301787654	0	0	0	0	0	0.062248142	1.003851057	0	6.882756866	0	0	0.864315536	0.40727006	0	0	0	0	3.864624076	0	0.717647753	0.534869401	0	1.333929756	0	0	0.539797223	2.020238773	0	0	0	0	0.903298215	0.412564571	0	0.903937559	0.265958257	0.351754848	0.198801069	0	0.551376647	3.487270598	0	0	0	0.008600046	0.526972482	0.70196113	0	0	0	0	0.298671964	0	1.070185182	0.050885073	0.863069902	0.005448926	0	1.971490351	1.104478537	2.644944913
Comb_48h_sc_H8	Comb	48h	sc	H8	0.311514502	0	0.003483543	0	0	0	0	0.325251346	0	7.132103961	0	0	0.207712473	0.657473466	0	0	0	0	4.114917145	0	1.246061586	0.048565184	0.134116886	2.013650599	0	0	0.541574041	2.258984129	0	0	0	0.100813691	0.662338362	0.192661008	0	0.603182555	0.096981514	0.20746308	0	0.205288706	0.436658266	3.260755342	0.605259113	1.404865717	0	0	0.484742144	0.766390746	0	0.467761925	0	0.471024174	0.171268025	0.148759988	1.038316063	0.381797659	1.04227917	0.07641929	0	1.585689829	0	2.688886923
Comb_48h_sc_H9	Comb	48h	sc	H9	0	0	0	0	0	0	0.099112764	0.467996341	0	6.377940726	0	0	0	0.743173648	0	0	0	0	4.326862141	0	0.82560053	0.061329214	0	0.314547037	0	0	0.113554621	1.876171222	0	0	0	0.188687118	0.367002791	0	1.091388224	0.69614397	0.136698565	0	0	0	0.246517606	3.314146559	0	0.115942736	0	0	0.56683561	0.583575443	0.314852669	0.594762751	0	0.281756269	0	0	0.795882106	0.076661761	0.687469964	0.104069098	0	0.973948827	0.675720059	2.540106361
Comb_48h_sc_H10	Comb	48h	sc	H10	0.054975847	0	0	0	0	0	0	0.152874739	0	5.991160353	0	0	0.541198446	0.457513333	0	0	0.505863897	0	3.286663344	0	1.04040288	0	0	0.672496518	0	0	0.066922472	1.56286367	0	0	0	0	0.527199324	0	0	0.004951974	0	0.198003561	0	0	0.204063901	2.793590119	0.270559893	0	0	0	0.08723117	0.323900338	0	0	0	0.276214327	0.034390479	0	0.68926498	0	0.791127507	0.033214428	0	1.444666518	0.44943058	1.984434437
Comb_48h_sc_H11	Comb	48h	sc	H11	0	0	0	0.257040881	0	0	0.01790079	0.36272659	0	6.70204952	0	0.097005781	0.973668184	0.819238455	0	0	0	0	4.542984618	0	1.30644719	0	0	1.652433931	0	0	0	2.481053095	0	0	0	0.073488219	0.856215549	0.317531263	0	0.811260255	0.061627607	0	0	0.13174776	0.228702546	3.610573372	0.236812779	0.951841706	0	0	0.271186336	0.734240734	0.166874755	0.133999493	0	0.323805038	0	0.048923047	1.131748756	0	1.157936297	0.487775426	0	2.168929853	1.028952633	2.011452023
Comb_48h_FACS_H12	Comb	48h	FACS	H12	5.618264331	2.837520233	3.161086683	4.790647556	3.111264038	1.867826675	5.103298928	5.49642471	5.111720201	13.46665877	2.940130495	4.10186816	5.755202662	6.819048062	5.958271179	3.576836536	1.527675422	2.963184914	12.037677	2.179374157	6.873390778	6.719288319	4.390776837	8.177134925	0.261022322	3.302281574	5.296660372	8.982554914	3.049858972	6.062547613	4.288338844	5.731182054	6.659583649	6.125877336	2.964043602	7.572797525	6.468601043	5.016513024	6.492342436	2.829511278	6.44266809	9.86288625	3.076249596	6.350805136	2.733990003	3.576666027	4.97472035	6.961672962	3.344514968	6.679835368	3.623182577	6.526659262	4.850948711	4.511528284	6.613235175	4.746699599	7.021531426	6.123149995	2.734234819	8.666880221	8.241905429	9.022094554
Comb_72h_sc_A2	Comb	72h	sc	A2	0	0	0	0	0	0	0	0.943486398	0.124709849	6.353280991	0	0	0.848848905	0.64040904	0	0	0	0	3.375779261	0	0.643206126	0.165643679	0	1.483154344	0	0	0	1.849538878	0	0	0	0.313605411	0	0	0	0.497751754	0	0	0.487425417	0	0.480955171	3.381114841	0	0.616376617	0	0	0.615762789	0.996976729	0	0.209319132	0	0.277061433	0	0	1.087116647	0	0	0.279833215	0	2.235767003	1.844845259	0.953223362
Comb_72h_sc_A3	Comb	72h	sc	A3	0	0	0	0	0	0	0	0.498221822	0	5.318478491	0	0	0	0.047242314	0	0	0	0	1.780983391	0	0.512540684	0	0	1.363398802	0	0	0	0.911704733	0	0	0	0	0	0	0	0.06066597	0	0	0.31417182	0	0.237346545	2.778803324	0.187699553	0.489358118	0	0	0	0.282408312	0	0	0	0.161696286	0	0	0.528430256	0	0.086757438	0	0	1.301098153	0.258151521	0.897816368
Comb_72h_sc_A4	Comb	72h	sc	A4	0.089318455	0	0	0	0.051451388	0	0.303385236	0.466622181	0.06689425	6.953823851	0	0.51509312	0	0.536675947	0	0	0	0	2.977161462	0	0.817175242	0	0	2.132530692	0	0	0.187523249	2.329398283	0	0	0	0.112710263	0.330620511	0.323323575	0	0.494854533	0	0	0.454165598	0	0.647218862	3.848645567	0.114287257	0.17356883	0	0	0	1.128125271	0	0.009875926	0	0.202219581	0	0	1.470776468	0	0.127643853	0.070565493	0	2.225412147	0.354764284	1.6939025
Comb_72h_sc_A5	Comb	72h	sc	A5	0	0	0	0	0	0	0	0.536947112	0	6.342596686	0	0	0	0	0	0	0	0	1.918255847	0	0.467249407	0	0	1.268785395	0	0	0.357507389	1.926833782	0	0	0	0	0.130653444	0.021536602	0	0.236542768	0	0	0.498274134	0	1.005797019	3.258663109	0	0.050456302	0	0	0	0.608013469	0	0	0	0	0	0	0.901086597	0	0.126657745	0	0	1.850161966	0.610605106	1.465500474
Comb_72h_sc_A6	Comb	72h	sc	A6	0	0	0	0	0	0	0	0.233192413	0	6.072291769	0	0	0.726068116	0.459088831	0	0	0	0	3.465997167	0	0.913417109	0	0	2.048068708	0	0	0	1.374677872	0	0	0	0.136347005	0	0.260719012	0	0.369200027	0	0	0.387921848	0	0.419566621	3.212339683	0	0.507669544	0	0	0.044030619	0.75578361	0	0.357685346	0	0.526703409	0	0	1.066107401	0	0.238751415	0	0	1.30212787	3.038765906	1.52770579
Comb_72h_sc_A7	Comb	72h	sc	A7	0	0	0	0	0	0	0	0.262311515	0	6.410226367	0	0	0	0.273186542	0	0	0	0	2.492895278	0	0.322133387	0	0	2.045743849	0	0	0	1.847078174	0	0	0	0.171230378	0.086393666	0	0	0.240757448	0	0	0.152180167	0	0.537026706	3.570999467	0	0.823812498	0	0	0	0.936991336	0	0	0	0	0	0	1.140541753	0	0	0.108928632	0	2.310638119	1.784366234	1.073231021
Comb_72h_sc_A8	Comb	72h	sc	A8	0	0	0	0	0	0	0	0.077250044	0.021468496	6.81372086	0	0	0	0.936352014	0	0	0	0	3.7113364	0	0.483886232	0	0	2.681524119	0	0	0	1.635506526	0	0	0	0.388353187	0.300372965	0	0	0	0	0	0.133529942	0	0.483278255	3.175420843	0	0.816562168	0	0	0	0.802727693	0	0.598822621	0.167105172	0	0	0	1.327605503	0	0	0	0	2.36874829	0.613875467	1.378909327
Comb_72h_sc_A9	Comb	72h	sc	A9	0	0	0	0	0	0	0.040686645	0.313857622	0.023063335	6.061519336	0	0	0.090410758	0.54930702	0	0	0	0	1.562568774	0	0.257263865	0	0	1.569642403	0	0	0.20012098	1.682220414	0	0	0	0.013799657	0	0.206215905	0	0.315057682	0	0	0.142044674	0	0.683505861	2.964778547	0	0.062968473	0	0	0.017868634	0.82368822	0	0.148131545	0.049180897	0	0	0	1.018815542	0	0.085559699	0.15008832	0	1.937150312	0.063697406	1.104845971
Comb_72h_sc_A10	Comb	72h	sc	A10	0	0	0	0	0	0	0	0.632244127	0.151998788	6.464499629	0	0	0	0.946595128	0	0	0	0	2.249198401	0	0.824044039	0	0	2.083230745	0	0	0	1.777364663	0	0	0	0.125935651	0.040760352	0.049792732	0	0.371988319	0	0	0.341982374	0	0.811214486	3.248022938	0	0.807486611	0	0	0.040291023	1.043594698	0	0.495905809	0.371222794	0.282251992	0	0	1.590864498	0	0.358902182	0.43910838	0	2.602588978	1.426558139	1.094656562
Comb_72h_sc_A11	Comb	72h	sc	A11	0	0	0	0	0	0	0	0.100309308	0.035625499	6.278607531	0	0	1.175980387	0.378475357	0	0	0	0	2.224085533	0	0.57543	0	0	1.79539699	0	0	0	1.848553807	0	0	0	0	0.177227573	0	0	0.238080013	0	0	0.213671337	0	0.68055634	3.419391701	0	0.400419715	0	0	0.40461351	0.812800024	0	0	0	0	0	0	0.985267581	0	0.020721047	0	0	2.347774076	1.321820404	1.072110367
Comb_72h_sc_A12	Comb	72h	sc	A12	0	0	0	0	0	0	0	0.224997256	0	5.671124616	0	0	0.271424215	0.120382405	0	0	0	0	1.81529246	0	0.4345008	0	0	0.992703289	0	0	0	1.329693775	0	0	0	0.041310996	0.059035701	0	0	0	0	0	0.081996839	0	0.508573695	2.778781088	0	0.407983744	0	0	0.369708881	0.568473599	0	0.044017714	0	0	0	0	0.633429112	0	0	0.177751084	0	1.467582385	1.192423324	0.935428991
Comb_72h_sc_B2	Comb	72h	sc	B2	0	0	0	0	0	0	0	0.106727036	0	6.064371648	0	0	0	0.244545786	0	0	0	0	2.473809945	0	0.638907019	0	0	1.942970827	0	0	0	1.697352231	0	0	0	0	0.23108797	0.188618963	0	0.056139185	0	0	0.101605811	0	0.474040087	3.258422595	0	0.342677136	0	0	0.174343593	0.951063435	0	0	0	0	0	0	0.991632982	0	0.045506624	0.176703809	0	2.014189371	0.337661996	1.508838235
Comb_72h_sc_B3	Comb	72h	sc	B3	0	0	0	0	0	0	0	0	0.163937644	5.882095753	0	0	0.33661753	0.450324013	0	0	0	0	2.695051969	0	0.509749279	0	0	1.313155947	0	0	0	1.361590683	0	0	0	0.260264417	0.06481227	0.668888705	0	0.125537932	0	0	0.312291509	0	0.400741026	3.592032408	0.086752586	0.449059198	0	0	0	0.542285181	0	0	0	0	0	0	0.833844668	0	0	0	0	1.708395455	0.622933356	0.997339607
Comb_72h_sc_B4	Comb	72h	sc	B4	0	0	0	0	0	0	0	0	0.049615372	5.629381072	0	0	0	0.065031916	0	0	0	0	2.842891014	0	0.484706045	0	0	1.062767727	0	0	0	1.461063024	0	0	0	0	0	0	0	0.075487534	0	0	0.155093225	0	0	2.474684192	0.033909799	0.229743182	0	0	0.258310127	0.15200207	0	0	0	0	0	0	0.595285543	0	0.782408979	0	0	1.191735454	0.525674194	0.119654677
Comb_72h_sc_B5	Comb	72h	sc	B5	0	0	0	0	0	0	0	0.034326585	0	5.581634255	0	0	0	0	0	0	0	0	0.984284922	0	0.092058615	0	0	1.286801754	0	0	0	1.215420255	0	0	0	0	0	0	0	0	0	0	0	0	0.199026604	2.835037304	0	0.152779579	0	0	0.158500651	0.245592359	0	0	0	0	0	0	0.540488145	0	0	0	0	1.438826313	0	1.151317984
Comb_72h_sc_B6	Comb	72h	sc	B6	0	0	0	0	0	0	0	0.478814943	0.229978409	6.384332601	0	0	0	0.369833209	0	0	0	0	2.4045306	0	0.98533021	0	0	1.709738087	0	0	0	2.022379164	0	0	0	0.285799891	0.382150701	0	0	0.454579635	0	0	0.327826149	0	1.361649953	3.907742648	0	0.666644698	0	0	0.158339574	0.979488953	0	0	0	0.538258578	0	0	1.340548649	0	0.74655199	0	0	2.651475052	0.888895855	1.408534966
Comb_72h_sc_B7	Comb	72h	sc	B7	0	0	0	0	0	0	0	0.478545479	0.011525263	5.612740032	0	0	0	0	0	0	0	0	1.196877489	0	0.394383737	0	0	0.86316843	0	0	0	1.280385217	0	0	0	0	0.412665453	0.145595467	0	0.124600989	0	0	0.097482185	0	0.5969284	2.932418681	0	0.435365544	0	0	0.159518128	0.684093408	0	0	0	0	0	0	0.878055728	0	0	0	0	2.079500634	0	1.324025301
Comb_72h_sc_B8	Comb	72h	sc	B8	0	0	0	0	0	0	0	0.656761084	0.193509718	6.883247405	0	0	0.695979104	0.504106677	0	0	0	0	3.548129558	0	0.536383916	0.012704249	0	2.53405621	0	0	0	2.303422358	0	0	0	0.19854754	0	0	0	0.217862923	0	0.070828762	0.355717377	0	0.697430572	3.859566981	0	0.744665281	0	0	0.303212848	1.035167098	0	0.551571013	0	0	0	0	1.203548823	0	0	0	0	3.236977138	2.125185357	1.238798076
Comb_72h_sc_B9	Comb	72h	sc	B9	0	0	0	0	0.114291356	0	0	0.47053865	0.164642883	6.419651477	0	0.087191602	0	0.157921819	0	0	0	0	2.786039268	0	0.862752422	0	0	1.905128846	0	0	0	2.255298507	0	0	0	0.047836506	0.334743481	0.392344079	0	0.522064485	0.034143301	0	0.413762291	0	1.321835595	3.756197383	0	0.558307255	0	0	0.325095657	1.165763007	0	0	0	0	0	0	1.021889475	0	0.815208033	0	0	2.325193744	0.100413858	1.781289855
Comb_72h_sc_B10	Comb	72h	sc	B10	0	0	0	0	0	0	0	0.358912994	0.230771579	6.955867344	0	0	1.144362738	0.28123156	0	0	0	0	3.709394638	0	0.682925287	0.069869034	0	1.892418058	0	0	0.042959791	1.901614088	0	0	0	0.293790226	0.523164316	0	0	0.316609376	0.125225604	0	0.247389358	0	0.849598827	3.466240045	0	0.743514291	0	0	0.293691323	1.052734443	0	0.1363085	0	0.061668636	0	0	1.17766385	0	0	0.136512419	0	2.512802075	2.473569764	1.729536154
Comb_72h_sc_B11	Comb	72h	sc	B11	0	0	0	0	0	0	0.172589949	0.270824387	0.183557123	5.919122951	0	0	0.97411305	0.496364565	0	0	0	0	2.572119848	0	0.376813688	0	0	1.503071907	0	0	0	1.685023403	0	0	0	0.048903447	0.293307228	0.422540071	0	0.370055952	0	0	0.157539764	0	0.471266955	3.020115247	0	0	0	0	0.286980164	0.780484	0	0	0	0.169383454	0.060614751	0	0.967627643	0	0.624364035	0	0	1.869489271	2.261685122	1.182834687
Comb_72h_sc_B12	Comb	72h	sc	B12	0	0	0	0	0.217236904	0	0	0.643786644	0.22318186	6.699700521	0	0.423264071	0	0.681952118	0	0	0	0	3.188096094	0	0.618089736	0	0	2.063166309	0	0	0	1.906443908	0	0	0	0.296538907	0.564331717	0.188893263	0	0.160417277	0.180040485	0	0.351368174	0	0.778311654	3.983480398	0.087851471	0.996468281	0	0	0.422243364	1.281640126	0	0	0	0.162651907	0	0	1.305910301	0	0.486150889	0	0	2.482459594	0.618302659	2.172291273
Comb_72h_sc_C2	Comb	72h	sc	C2	0	0	0	0	0	0	0	0.316447953	0.111166281	6.825457929	0	0	0	0.187438191	0	0	0	0	3.34812111	0	0.730531015	0	0	2.508413537	0	0	0	2.331897866	0	0	0	0.398927603	0.34123121	0	0	0.378766689	0.001337648	0	0.291883006	0	1.217263527	4.020211005	0	1.156397757	0	0	0.002878508	1.289292444	0	0.230219928	0.11357747	0	0	0	1.416756173	0	0.231317467	0	0	2.936804277	0.954646148	1.410870545
Comb_72h_sc_C3	Comb	72h	sc	C3	0	0	0	0	0	0	0	0.601163026	0.216388273	6.833862151	0	0.075481826	0	0.194341917	0	0	0	0	3.383168119	0	0.583734513	0.283569217	0	1.980662403	0	0	0.146380472	2.142753383	0	0	0	0.056264407	0.617655717	0.216141602	0	0.461875759	0.211088738	0	0.386709368	0	1.172763618	3.871320302	0.283540224	0.777517196	0	0	0.111098068	1.182944966	0	0.295363781	0	0.005541801	0	0	1.105004342	0	0.3094729	0.250774323	0	2.370703032	0.262226046	1.803084077
